108.20724,-4.21608,16.88891,22.23920,14.18642,-11.31317,-5.10968,25.68713,-97.28798,22.23920,15.21985,-7.32061,-4.77968,6.05571,-5.65645,-22.23920,801.00000,67351.00000,301.00000
114.31168,-8.69028,19.53747,22.10845,16.46222,-10.43966,-0.61865,61.46097,-97.85889,22.10845,9.33417,17.16351,-6.92757,5.17858,-9.97458,22.10845,801.00000,614.00000,301.00000
114.11242,-8.71741,19.57464,22.10688,16.37905,-10.47190,-0.78692,61.23103,-97.85950,44.21532,9.42086,17.15849,-6.93638,5.18418,-9.97420,44.21532,801.00000,614.00000,301.00000
113.91317,-8.74455,19.61201,22.10530,16.29568,-10.50401,-0.95519,61.00209,-97.86011,66.32062,9.50746,17.15340,-6.94516,5.18982,-9.97373,66.32062,801.00000,614.00000,301.00000
113.71392,-8.77168,19.64959,22.10371,16.21210,-10.53597,-1.12344,60.77420,-97.86072,88.42434,9.59396,17.14824,-6.95393,5.19550,-9.97317,88.42434,801.00000,614.00000,301.00000
113.51466,-8.79882,19.68738,22.10213,16.12831,-10.56779,-1.29169,60.54734,-97.86134,110.52646,9.68037,17.14303,-6.96268,5.20121,-9.97251,110.52646,801.00000,614.00000,301.00000
113.31541,-8.82595,19.72538,22.10053,16.04432,-10.59948,-1.45993,60.32149,-97.86195,132.62700,9.76668,17.13775,-6.97141,5.20695,-9.97177,132.62700,801.00000,614.00000,301.00000
113.11616,-8.85309,19.76358,22.09894,15.96012,-10.63101,-1.62816,60.09668,-97.86257,154.72593,9.85290,17.13241,-6.98012,5.21273,-9.97093,154.72593,801.00000,614.00000,301.00000
112.91690,-8.88022,19.80198,22.09734,15.87572,-10.66241,-1.79637,59.87289,-97.86319,176.82327,9.93901,17.12701,-6.98882,5.21854,-9.96999,176.82327,801.00000,614.00000,301.00000
112.71765,-8.90736,19.84057,22.09573,15.79113,-10.69367,-1.96456,59.65012,-97.86381,198.91900,10.02503,17.12154,-6.99749,5.22439,-9.96896,198.91900,801.00000,614.00000,301.00000
112.51840,-8.93449,19.87936,22.09412,15.70633,-10.72478,-2.13274,59.42837,-97.86443,221.01311,10.11094,17.11601,-7.00614,5.23028,-9.96784,221.01311,801.00000,614.00000,301.00000
112.31914,-8.96163,19.91834,22.09250,15.62133,-10.75575,-2.30089,59.20766,-97.86506,243.10561,10.19675,17.11042,-7.01477,5.23619,-9.96662,243.10561,801.00000,614.00000,301.00000
112.11989,-8.98876,19.95750,22.09088,15.53614,-10.78658,-2.46902,58.98797,-97.86569,265.19649,10.28246,17.10476,-7.02338,5.24214,-9.96530,265.19649,801.00000,614.00000,301.00000
111.93226,-8.97644,19.98123,20.16856,16.97558,-12.01937,1.72085,83.20044,-73.42952,285.36505,2.36571,19.84069,0.00664,0.30996,-10.12863,285.36505,801.00000,614.00000,301.00000
111.76792,-8.88511,19.97393,22.20620,15.38887,-11.10947,5.59313,72.66263,-49.06152,307.57125,-5.95218,19.06645,6.98733,-4.67778,-8.54964,307.57125,801.00000,614.00000,301.00000
111.61526,-8.75422,19.95127,22.21069,15.31064,-11.14569,5.42460,72.90604,-49.07140,329.78194,-5.86447,19.06991,6.97836,-4.67128,-8.55285,329.78194,801.00000,614.00000,301.00000
111.46259,-8.62333,19.92890,22.21512,15.23214,-11.18175,5.25604,73.14970,-49.08113,351.99706,-5.77683,19.07326,6.96958,-4.66486,-8.55593,351.99706,801.00000,614.00000,301.00000
111.30993,-8.49245,19.90680,22.21948,15.15337,-11.21764,5.08746,73.39362,-49.09071,374.21653,-5.68927,19.07651,6.96097,-4.65852,-8.55886,374.21653,801.00000,614.00000,301.00000
111.15726,-8.36156,19.88500,22.22377,15.07434,-11.25335,4.91885,73.63776,-49.10013,396.44030,-5.60179,19.07965,6.95254,-4.65225,-8.56165,396.44030,801.00000,614.00000,301.00000
111.00460,-8.23067,19.86349,22.22800,14.99504,-11.28888,4.75023,73.88213,-49.10941,418.66830,-5.51439,19.08271,6.94428,-4.64606,-8.56430,418.66830,801.00000,614.00000,301.00000
110.86821,-8.08545,19.83464,22.12696,13.07596,-10.06307,6.31379,61.70946,-36.71074,440.79526,-9.40049,17.46550,9.98800,-6.96127,-7.36467,440.79526,801.00000,614.00000,301.00000
110.75288,-7.92168,19.79613,22.29621,12.34013,-9.63909,6.59970,58.30461,-33.09614,463.09147,-10.40095,16.84360,10.78623,-7.58003,-6.95909,463.09147,801.00000,614.00000,301.00000
110.64236,-7.75368,19.75555,22.29890,12.26108,-9.67519,6.43193,58.52148,-33.10656,485.39037,-10.31593,16.84824,10.78073,-7.57571,-6.96201,440.79258,801.00000,614.00000,301.00000
110.53184,-7.58569,19.71515,22.30152,12.18177,-9.71111,6.26411,58.73897,-33.11675,507.69189,-10.23094,16.85275,10.77537,-7.57146,-6.96479,418.49105,801.00000,614.00000,301.00000
110.42132,-7.41769,19.67493,22.30409,12.10219,-9.74683,6.09627,58.95709,-33.12671,529.99598,-10.14597,16.85711,10.77017,-7.56729,-6.96743,396.18696,801.00000,614.00000,301.00000
110.31080,-7.24969,19.63489,22.30661,12.02234,-9.78236,5.92840,59.17582,-33.13645,552.30259,-10.06102,16.86134,10.76512,-7.56320,-6.96995,373.88035,801.00000,614.00000,301.00000
110.20027,-7.08170,19.59505,22.30906,11.94224,-9.81771,5.76051,59.39517,-33.14596,574.61165,-9.97611,16.86544,10.76021,-7.55919,-6.97235,351.57129,801.00000,614.00000,301.00000
110.08975,-6.91370,19.55540,22.31146,11.86188,-9.85286,5.59259,59.61516,-33.15523,596.92312,-9.89123,16.86942,10.75545,-7.55526,-6.97462,329.25983,801.00000,614.00000,301.00000
109.97923,-6.74570,19.51594,22.31381,11.78125,-9.88782,5.42465,59.83578,-33.16429,619.23693,-9.80637,16.87326,10.75084,-7.55140,-6.97676,306.94602,801.00000,614.00000,301.00000
109.86871,-6.57771,19.47667,22.31609,11.70037,-9.92259,5.25670,60.05701,-33.17311,641.55302,-9.72155,16.87697,10.74637,-7.54764,-6.97880,284.62993,801.00000,614.00000,301.00000
109.75818,-6.40971,19.43761,22.31832,11.61924,-9.95717,5.08873,60.27885,-33.18171,663.87134,-9.63676,16.88056,10.74205,-7.54395,-6.98071,262.31160,801.00000,614.00000,301.00000
109.64766,-6.24171,19.39875,22.32050,11.53784,-9.99155,4.92075,60.50133,-33.19008,686.19184,-9.55201,16.88403,10.73786,-7.54034,-6.98253,239.99111,801.00000,614.00000,301.00000
109.53714,-6.07372,19.36009,22.32261,11.45619,-10.02574,4.75276,60.72443,-33.19822,708.51445,-9.46729,16.88738,10.73382,-7.53682,-6.98423,217.66849,801.00000,614.00000,301.00000
109.42662,-5.90572,19.32164,22.32467,11.37429,-10.05974,4.58476,60.94816,-33.20613,730.83912,-9.38260,16.89060,10.72991,-7.53339,-6.98583,195.34382,801.00000,614.00000,301.00000
109.31610,-5.73772,19.28340,22.32667,11.29214,-10.09354,4.41675,61.17250,-33.21382,753.16579,-9.29796,16.89371,10.72614,-7.53004,-6.98732,173.01715,801.00000,614.00000,301.00000
109.20557,-5.56972,19.24538,22.32862,11.20974,-10.12715,4.24874,61.39746,-33.22128,775.49441,-9.21335,16.89670,10.72250,-7.52677,-6.98872,150.68853,801.00000,614.00000,301.00000
109.09505,-5.40173,19.20756,22.33050,11.12708,-10.16056,4.08074,61.62302,-33.22851,797.82492,-9.12879,16.89957,10.71900,-7.52359,-6.99003,128.35803,801.00000,614.00000,301.00000
108.98453,-5.23373,19.16997,22.33233,11.04418,-10.19378,3.91273,61.84920,-33.23552,820.15725,-9.04427,16.90233,10.71563,-7.52049,-6.99125,106.02570,801.00000,614.00000,301.00000
108.87401,-5.06573,19.13260,22.33411,10.96104,-10.22680,3.74474,62.07600,-33.24230,842.49136,-8.95980,16.90499,10.71239,-7.51749,-6.99237,83.69159,801.00000,614.00000,301.00000
108.76348,-4.89774,19.09546,22.33582,10.87765,-10.25963,3.57674,62.30340,-33.24885,864.82718,-8.87537,16.90753,10.70929,-7.51458,-6.99341,61.35577,801.00000,614.00000,301.00000
108.65296,-4.72974,19.05854,22.33748,10.79401,-10.29226,3.40876,62.53142,-33.25518,887.16466,-8.79098,16.90995,10.70631,-7.51175,-6.99437,39.01829,801.00000,614.00000,301.00000
108.54244,-4.56174,19.02185,22.33908,10.71013,-10.32469,3.24080,62.76005,-33.26127,909.50374,-8.70664,16.91228,10.70345,-7.50901,-6.99525,16.67921,801.00000,614.00000,301.00000
108.43192,-4.39375,18.98539,22.34062,10.62601,-10.35693,3.07285,62.98928,-33.26715,931.84436,-8.62235,16.91449,10.70072,-7.50636,-6.99606,-5.66142,801.00000,614.00000,301.00000
5.58403,42.20449,3.77694,22.67243,3.48184,-6.92345,0.00000,22.79931,-111.36310,22.67243,3.48184,-1.46358,-1.46358,-2.88768,0.00000,22.67243,304.00000,0.00000,301.00000
5.32783,42.12993,3.70150,22.69559,3.40488,-6.86554,0.00000,23.09377,-111.34025,45.36802,3.40488,-1.45187,-1.45187,-2.91114,0.00000,45.36802,304.00000,0.00000,301.00000
5.07004,42.06394,3.62552,22.34661,3.43721,-6.53808,0.00000,18.54742,-106.51344,67.71462,3.43721,-1.15324,-1.15324,-3.49618,0.00000,67.71462,304.00000,0.00000,301.00000
4.80748,42.02344,3.54774,22.11043,3.50513,-5.78780,0.00000,8.88942,-96.72538,89.82505,3.50513,-0.54823,-0.54823,-4.57040,0.00000,89.82505,304.00000,0.00000,301.00000
4.54170,41.99985,3.46870,22.11852,3.42684,-5.72631,0.00000,8.91117,-96.72292,111.94356,3.42684,-0.53731,-0.53731,-4.58853,0.00000,111.94356,304.00000,0.00000,301.00000
4.27614,41.97424,3.38970,22.14861,3.33700,-5.75708,0.00000,10.11633,-97.88468,134.09218,3.33700,-0.59539,-0.59539,-4.48993,0.00000,134.09218,304.00000,0.00000,301.00000
4.01119,41.94303,3.31091,22.21925,3.23547,-5.85332,0.00000,12.25463,-99.93395,156.31143,3.23547,-0.70276,-0.70276,-4.30026,0.00000,156.31143,304.00000,0.00000,301.00000
3.74664,41.90826,3.23225,22.23100,3.15717,-5.79210,0.00000,12.37328,-99.92866,178.54243,3.15717,-0.69261,-0.69261,-4.31877,0.00000,178.54243,304.00000,0.00000,301.00000
3.48210,41.87348,3.15354,22.24274,3.07875,-5.73074,0.00000,12.50288,-99.92338,200.78517,3.07875,-0.68271,-0.68271,-4.33706,0.00000,200.78517,304.00000,0.00000,301.00000
3.21689,41.84703,3.07445,22.11763,3.04595,-5.28710,0.00000,7.80694,-95.14323,222.90280,3.04595,-0.41762,-0.41762,-4.81394,0.00000,222.90280,304.00000,0.00000,301.00000
2.95060,41.83369,2.99474,22.11531,2.98321,-4.98510,0.00000,5.02855,-92.37302,245.01811,2.98321,-0.26250,-0.26250,-5.07823,0.00000,245.01811,304.00000,0.00000,301.00000
2.68392,41.82514,2.91477,22.11825,2.90374,-4.92173,0.00000,4.98622,-92.37270,267.13636,2.90374,-0.25334,-0.25334,-5.09363,0.00000,267.13636,304.00000,0.00000,301.00000
2.41723,41.81660,2.83475,22.12120,2.82419,-4.85825,0.00000,4.94663,-92.37239,289.25756,2.82419,-0.24443,-0.24443,-5.10884,0.00000,289.25756,304.00000,0.00000,301.00000
2.15063,41.81149,2.75465,22.09014,2.75112,-4.61506,0.00000,2.90413,-90.39500,311.34770,2.75112,-0.13956,-0.13956,-5.28703,0.00000,311.34770,304.00000,0.00000,301.00000
1.88439,41.82110,2.67438,22.16480,2.66853,-3.92120,0.00000,3.78846,-83.89333,333.51250,2.66853,0.17670,0.17670,-5.78516,0.00000,333.51250,304.00000,0.00000,301.00000
1.61838,41.84200,2.59399,22.15765,2.58739,-3.85520,0.00000,4.08817,-83.89134,355.67015,2.58739,0.18493,0.18493,-5.79733,0.00000,355.67015,304.00000,0.00000,301.00000
1.35238,41.86290,2.51364,22.15049,2.50623,-3.78913,0.00000,4.40140,-83.88935,377.82064,2.50623,0.19291,0.19291,-5.80930,0.00000,333.51966,304.00000,0.00000,301.00000
1.08638,41.88379,2.43332,22.14333,2.42504,-3.72298,0.00000,4.72947,-83.88736,399.96397,2.42504,0.20063,0.20063,-5.82107,0.00000,311.37634,304.00000,0.00000,301.00000
0.82037,41.90471,2.35303,22.13629,2.34378,-3.65600,0.00000,5.08145,-83.87793,422.10026,2.34378,0.20841,0.20841,-5.83311,0.00000,289.24004,304.00000,0.00000,301.00000
0.55439,41.92587,2.27279,22.13157,2.26200,-3.57556,0.00000,5.58515,-83.73739,444.23183,2.26200,0.22120,0.22120,-5.85320,0.00000,267.10847,304.00000,0.00000,301.00000
0.28843,41.94727,2.19261,22.12423,2.18070,-3.50915,0.00000,5.97324,-83.73530,466.35606,2.18070,0.22817,0.22817,-5.86431,0.00000,244.98424,304.00000,0.00000,301.00000
0.02246,41.96868,2.11248,22.11689,2.09938,-3.44267,0.00000,6.38406,-83.73320,488.47295,2.09938,0.23489,0.23489,-5.87522,0.00000,222.86735,304.00000,0.00000,301.00000
-0.24350,41.99008,2.03242,22.10954,2.01804,-3.37613,0.00000,6.82014,-83.73110,510.58249,2.01804,0.24136,0.24136,-5.88593,0.00000,200.75781,304.00000,0.00000,301.00000
-0.50946,42.01149,1.95244,22.10219,1.93668,-3.30953,0.00000,7.28470,-83.72900,532.68468,1.93668,0.24757,0.24757,-5.89643,0.00000,178.65562,304.00000,0.00000,301.00000
-0.77543,42.03289,1.87255,22.09484,1.85531,-3.24285,0.00000,7.78137,-83.72690,554.77952,1.85531,0.25353,0.25353,-5.90673,0.00000,156.56078,304.00000,0.00000,301.00000
-1.04066,42.05908,1.79305,22.10825,1.75920,-2.88573,0.00000,11.15234,-80.94836,576.88777,1.75920,0.34681,0.34681,-6.06490,0.00000,134.45253,304.00000,0.00000,301.00000
-1.30314,42.10348,1.71492,22.43098,1.61426,-1.97968,0.00000,19.72928,-73.25482,599.31876,1.61426,0.57892,0.57892,-6.39963,0.00000,112.02154,304.00000,0.00000,301.00000
-1.56362,42.16131,1.63818,22.41220,1.53050,-1.90962,0.00000,20.88914,-73.24036,621.73095,1.53050,0.58411,0.58411,-6.40605,0.00000,89.60935,304.00000,0.00000,301.00000
-1.82410,42.21914,1.56210,22.39339,1.44678,-1.83954,0.00000,22.15283,-73.22585,644.12434,1.44678,0.58903,0.58903,-6.41224,0.00000,67.21596,304.00000,0.00000,301.00000
-2.08458,42.27696,1.48677,22.37456,1.36310,-1.76943,0.00000,23.53491,-73.21130,666.49891,1.36310,0.59368,0.59368,-6.41822,0.00000,44.84139,304.00000,0.00000,301.00000
-2.34506,42.33479,1.41233,22.35572,1.27945,-1.69928,0.00000,25.05299,-73.19671,688.85463,1.27945,0.59806,0.59806,-6.42396,0.00000,22.48567,304.00000,0.00000,301.00000
-2.60555,42.39261,1.33889,22.33685,1.19583,-1.62912,0.00000,26.72768,-73.18208,711.19148,1.19583,0.60217,0.60217,-6.42948,0.00000,0.14882,304.00000,0.00000,301.00000
-2.86603,42.45044,1.26663,22.31797,1.11226,-1.55893,0.00000,28.58315,-73.16741,733.50945,1.11226,0.60600,0.60600,-6.43478,0.00000,-22.16915,304.00000,0.00000,301.00000
39.67795,37.05144,7.29801,21.95959,5.62539,-10.97272,0.00000,39.57328,-69.18282,21.95959,5.62539,-4.64931,-4.64931,-4.98033,0.00000,21.95959,308.00000,0.00000,301.00000
